player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Chris Carr,BOS,27.0,198.12,99.79024,35,4.8,1.3,0.3,-11.4,0.038,0.1169999999999999,0.226,0.611,0.072,2000-01
Cherokee Parks,LAC,28.0,210.82,108.86208,65,4.6,3.5,0.7,-6.5,0.078,0.179,0.149,0.51,0.071,2000-01
Chauncey Billups,MIN,24.0,190.5,91.625584,77,9.3,2.1,3.4,2.3,0.021,0.084,0.198,0.5379999999999999,0.2289999999999999,2000-01
Charlie Ward,NYK,30.0,187.96,86.18248,61,7.1,2.6,4.5,6.3,0.026,0.1009999999999999,0.1669999999999999,0.536,0.297,2000-01
Charles Oakley,TOR,37.0,205.74,111.13004,78,9.6,9.5,3.4,4.6,0.057,0.249,0.161,0.439,0.144,2000-01
Cedric Henderson,CLE,26.0,200.66,102.0582,55,4.3,1.6,1.4,-6.6,0.023,0.086,0.165,0.416,0.134,2000-01
Cedric Ceballos,MIA,31.0,200.66,99.79024,40,6.5,2.7,0.5,-3.6,0.072,0.148,0.228,0.526,0.067,2000-01
Chris Childs,TOR,33.0,190.5,88.45044,77,4.7,2.6,4.6,1.6,0.016,0.11,0.135,0.494,0.32,2000-01
Chris Porter,GSW,23.0,200.66,98.883056,51,8.6,3.7,1.2,-13.4,0.071,0.103,0.204,0.434,0.088,2000-01
Bo Outlaw,ORL,30.0,203.2,95.25432,80,7.3,7.7,2.8,4.1,0.092,0.183,0.107,0.623,0.128,2000-01
Billy Owens,DET,32.0,203.2,99.79024,45,4.4,4.6,1.2,-1.1,0.104,0.158,0.151,0.4,0.108,2000-01
Andy Panko,ATL,23.0,205.74,111.13004,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01
Andrew DeClercq,ORL,28.0,208.28,115.66596,67,3.9,3.5,0.5,7.4,0.111,0.179,0.1369999999999999,0.57,0.049,2000-01
Andre Miller,CLE,25.0,187.96,90.7184,82,15.8,4.4,8.0,-1.3,0.039,0.105,0.23,0.541,0.389,2000-01
Alvin Williams,TOR,26.0,195.58,83.91452,82,9.8,2.6,5.0,3.1,0.023,0.078,0.175,0.483,0.267,2000-01
Alonzo Mourning,MIA,31.0,208.28,118.38751200000002,13,13.6,7.8,0.9,5.9,0.142,0.2319999999999999,0.301,0.536,0.079,2000-01
Allen Iverson,PHI,26.0,182.88,74.84268,71,31.1,3.8,4.6,5.7,0.019,0.081,0.354,0.518,0.226,2000-01
Allan Houston,NYK,30.0,198.12,90.7184,78,18.7,3.6,2.2,2.2,0.009,0.107,0.256,0.5429999999999999,0.119,2000-01
Anfernee Hardaway,PHX,29.0,200.66,97.52228,4,9.8,4.5,3.8,-3.1,0.045,0.13,0.173,0.477,0.2239999999999999,2000-01
Alan Henderson,ATL,28.0,205.74,106.59412,73,10.5,5.6,0.7,-8.8,0.109,0.147,0.2239999999999999,0.487,0.05,2000-01
Adrian Griffin,BOS,26.0,195.58,97.52228,44,2.1,2.0,0.6,-4.9,0.077,0.2019999999999999,0.149,0.432,0.125,2000-01
Adonal Foyle,GSW,26.0,208.28,113.398,58,5.9,7.0,0.8,-11.7,0.1009999999999999,0.1889999999999999,0.139,0.422,0.052,2000-01
Adam Keefe,GSW,31.0,205.74,104.32616,67,2.5,3.1,0.5,-9.2,0.105,0.175,0.1159999999999999,0.45,0.066,2000-01
Aaron Williams,NJN,29.0,205.74,102.0582,82,10.2,7.2,1.1,-9.1,0.102,0.2,0.18,0.5329999999999999,0.068,2000-01
Aaron McKie,PHI,28.0,195.58,94.800728,76,11.6,4.1,5.0,6.8,0.016,0.13,0.19,0.5489999999999999,0.264,2000-01
A.J. Guyton,CHI,23.0,185.42,81.64656,33,6.0,1.1,1.9,-12.4,0.018,0.053,0.1689999999999999,0.495,0.198,2000-01
A.C. Green,MIA,37.0,205.74,102.0582,82,4.5,3.8,0.5,3.3,0.089,0.171,0.141,0.492,0.05,2000-01
Al Harrington,IND,21.0,205.74,115.212368,78,7.5,4.9,1.7,0.5,0.074,0.151,0.187,0.479,0.1159999999999999,2000-01
Bimbo Coles,CLE,33.0,187.96,82.553744,47,4.9,1.0,2.9,-10.0,0.0139999999999999,0.06,0.187,0.44,0.309,2000-01
Antawn Jamison,GSW,25.0,205.74,101.151016,82,24.9,8.7,2.0,-9.3,0.081,0.148,0.2789999999999999,0.499,0.094,2000-01
Anthony Goldwire,DEN,29.0,187.96,82.553744,20,4.1,0.6,1.7,-7.0,0.005,0.064,0.2189999999999999,0.469,0.276,2000-01
Bill Curley,GSW,29.0,205.74,99.79024,20,3.2,1.9,0.2,-6.8,0.118,0.1,0.159,0.569,0.0279999999999999,2000-01
Ben Wallace,DET,26.0,205.74,108.86208,80,6.4,13.2,1.5,1.0,0.1159999999999999,0.293,0.105,0.471,0.067,2000-01
Baron Davis,CHH,22.0,190.5,96.161504,82,13.8,5.0,7.3,4.9,0.046,0.099,0.192,0.512,0.319,2000-01
Avery Johnson,SAS,36.0,180.34,81.64656,55,5.6,1.5,4.3,8.1,0.02,0.054,0.144,0.475,0.302,2000-01
Austin Croshere,IND,26.0,205.74,109.769264,81,10.1,4.8,1.1,0.2,0.077,0.159,0.23,0.512,0.087,2000-01
Arvydas Sabonis,POR,36.0,220.98,132.448864,61,10.1,5.4,1.5,8.5,0.049,0.239,0.241,0.527,0.121,2000-01
Art Long,SAC,28.0,205.74,108.86208,9,0.0,0.9,0.1,-8.3,0.1,0.25,0.155,0.0,0.083,2000-01
Anthony Carter,MIA,26.0,185.42,86.18248,72,6.4,2.5,3.7,2.6,0.034,0.094,0.19,0.439,0.305,2000-01
Antonio McDyess,DEN,26.0,205.74,111.13004,70,20.8,12.1,2.1,0.6,0.104,0.254,0.2689999999999999,0.5379999999999999,0.106,2000-01
Antonio Davis,TOR,32.0,205.74,104.32616,78,13.7,10.1,1.4,4.2,0.111,0.216,0.196,0.508,0.062,2000-01
Antonio Daniels,SAS,26.0,193.04,92.98636,79,9.4,2.1,3.8,6.6,0.015,0.074,0.175,0.5670000000000001,0.246,2000-01
Antoine Walker,BOS,24.0,205.74,111.13004,81,23.4,8.9,5.5,-1.9,0.05,0.204,0.292,0.505,0.261,2000-01
Anthony Peeler,MIN,31.0,193.04,94.347136,75,10.5,2.6,2.6,2.3,0.023,0.078,0.186,0.513,0.138,2000-01
Anthony Miller,PHI,29.0,205.74,115.66596,4,0.5,0.5,0.0,-45.9,0.0,0.286,0.133,0.5,0.0,2000-01
Anthony Mason,MIA,34.0,203.2,115.66596,80,16.1,9.6,3.1,2.2,0.062,0.223,0.201,0.555,0.144,2000-01
Anthony Johnson,CLE,26.0,190.5,86.18248,53,2.5,0.8,1.5,-10.8,0.021,0.084,0.176,0.39,0.266,2000-01
Antonio Harvey,POR,30.0,210.82,113.398,12,2.6,1.2,0.3,-14.3,0.071,0.129,0.211,0.506,0.103,2000-01
Etdrick Bohannon,CLE,28.0,205.74,99.79024,6,1.3,1.2,0.0,20.9,0.214,0.235,0.1639999999999999,0.6940000000000001,0.0,2000-01
Chris Webber,SAC,28.0,208.28,111.13004,70,27.1,11.1,4.2,6.3,0.069,0.22,0.313,0.516,0.2019999999999999,2000-01
Christian Laettner,WAS,31.0,210.82,111.13004,78,9.3,4.7,1.6,-2.4,0.085,0.173,0.211,0.568,0.126,2000-01
Doug West,VAN,34.0,198.12,90.7184,15,1.9,1.0,0.9,-16.5,0.023,0.071,0.1159999999999999,0.341,0.14,2000-01
Doug Overton,NJN,31.0,190.5,86.18248,21,6.0,1.9,3.4,-9.5,0.009,0.0819999999999999,0.168,0.428,0.246,2000-01
Doug Christie,SAC,31.0,198.12,92.98636,81,12.3,4.4,3.6,6.0,0.035,0.094,0.161,0.5379999999999999,0.142,2000-01
Donyell Marshall,UTA,28.0,205.74,104.32616,81,13.6,7.0,1.6,6.6,0.094,0.2,0.215,0.568,0.099,2000-01
Donnell Harvey,DAL,20.0,203.2,99.79024,18,1.2,1.1,0.1,-5.7,0.094,0.206,0.187,0.523,0.059,2000-01
Don Reid,ORL,27.0,203.2,113.398,64,3.3,3.8,0.3,-0.3,0.12,0.2289999999999999,0.129,0.59,0.044,2000-01
Don MacLean,MIA,31.0,208.28,106.59412,8,3.9,2.3,0.5,-3.4,0.096,0.157,0.203,0.613,0.095,2000-01
Dragan Tarlac,CHI,28.0,210.82,122.46984,43,2.4,2.8,0.7,-17.5,0.072,0.177,0.118,0.4539999999999999,0.087,2000-01
Dirk Nowitzki,DAL,23.0,210.82,107.501304,82,21.8,9.2,2.1,7.8,0.044,0.22,0.237,0.601,0.092,2000-01
Dikembe Mutombo,PHI,35.0,218.44,120.20188,75,10.0,13.5,1.0,0.6,0.135,0.294,0.146,0.547,0.048,2000-01
Devean George,LAL,23.0,203.2,99.79024,59,3.1,1.9,0.3,-6.0,0.065,0.145,0.201,0.3939999999999999,0.055,2000-01
Detlef Schrempf,POR,38.0,208.28,106.59412,26,4.0,3.0,1.7,-2.0,0.053,0.185,0.161,0.487,0.182,2000-01
Desmond Mason,SEA,23.0,195.58,97.52228,78,5.9,3.2,0.8,-2.0,0.055,0.138,0.157,0.483,0.066,2000-01
Derrick McKey,IND,34.0,208.28,109.315672,66,2.2,2.7,1.1,-1.2,0.059,0.143,0.094,0.49,0.123,2000-01
Derrick Dial,SAS,25.0,193.04,83.91452,33,2.6,1.2,0.6,9.8,0.076,0.146,0.24,0.466,0.154,2000-01
Derrick Coleman,CHH,34.0,208.28,122.46984,34,8.1,5.4,1.1,-8.6,0.073,0.23,0.2289999999999999,0.469,0.113,2000-01
Dion Glover,ATL,22.0,195.58,103.418976,57,5.9,2.3,1.2,-3.8,0.047,0.106,0.2,0.461,0.123,2000-01
Derek Strong,LAC,33.0,205.74,108.86208,28,4.2,3.9,0.3,-3.4,0.08,0.18,0.148,0.4429999999999999,0.023,2000-01
Duane Causwell,MIA,33.0,213.36,115.66596,31,2.5,2.7,0.2,-8.7,0.072,0.1989999999999999,0.154,0.396,0.023,2000-01
Eddie Gill,NJN,22.0,182.88,86.18248,8,4.9,1.1,3.0,-15.9,0.0,0.074,0.157,0.451,0.324,2000-01
Erick Strickland,VAN,27.0,190.5,95.25432,50,5.2,2.6,1.9,3.7,0.026,0.153,0.1989999999999999,0.431,0.203,2000-01
Erick Dampier,GSW,25.0,210.82,120.20188,43,7.4,5.8,1.4,-14.1,0.09,0.176,0.183,0.432,0.096,2000-01
Erick Barkley,POR,23.0,185.42,80.28578399999998,8,2.4,0.4,0.8,-10.5,0.0,0.086,0.304,0.432,0.25,2000-01
Eric Williams,BOS,28.0,203.2,99.79024,81,6.6,2.6,1.4,0.6,0.04,0.103,0.162,0.487,0.109,2000-01
Eric Snow,PHI,28.0,190.5,92.532768,50,9.8,3.3,7.4,5.2,0.018,0.089,0.16,0.488,0.337,2000-01
Eric Piatkowski,LAC,30.0,198.12,98.429464,81,10.6,3.0,1.2,-2.3,0.03,0.098,0.179,0.5720000000000001,0.074,2000-01
Eric Montross,TOR,29.0,213.36,122.46984,54,2.2,3.2,0.4,-11.1,0.085,0.212,0.128,0.396,0.045,2000-01
Earl Boykins,LAC,25.0,165.1,60.327736,10,6.5,1.1,3.2,-6.4,0.0289999999999999,0.055,0.235,0.461,0.405,2000-01
Emanual Davis,SEA,32.0,195.58,88.45044,62,5.8,2.5,2.2,0.6,0.026,0.1159999999999999,0.15,0.527,0.162,2000-01
Elliot Perry,PHX,32.0,182.88,68.945984,49,3.0,0.9,1.6,3.3,0.02,0.083,0.166,0.491,0.248,2000-01
Eldridge Recasner,CHH,33.0,193.04,87.089664,43,2.4,1.2,0.9,-1.5,0.04,0.099,0.174,0.422,0.172,2000-01
Elden Campbell,CHH,32.0,213.36,124.7378,78,13.1,7.8,1.3,4.3,0.076,0.218,0.23,0.505,0.08,2000-01
Eduardo Najera,DAL,24.0,203.2,106.140528,40,3.3,2.4,0.7,-4.9,0.107,0.142,0.146,0.522,0.093,2000-01
Eddie Robinson,CHH,25.0,205.74,92.98636,67,7.4,3.0,0.9,2.6,0.06,0.129,0.19,0.5589999999999999,0.094,2000-01
Eddie Jones,MIA,29.0,200.66,87.996848,63,17.4,4.6,2.7,3.6,0.04,0.115,0.241,0.5529999999999999,0.15,2000-01
Eddie House,MIA,23.0,185.42,81.64656,50,5.0,0.8,1.0,-0.6,0.01,0.078,0.256,0.478,0.192,2000-01
Elton Brand,CHI,22.0,203.2,117.93392,74,20.1,10.1,3.2,-8.8,0.113,0.196,0.262,0.523,0.1639999999999999,2000-01
Chris Whitney,WAS,29.0,182.88,79.3786,59,9.5,1.8,4.2,-7.7,0.009,0.075,0.182,0.537,0.273,2000-01
Derek Fisher,LAL,26.0,185.42,90.7184,20,11.5,3.0,4.4,11.1,0.008,0.089,0.153,0.534,0.181,2000-01
DerMarr Johnson,ATL,21.0,205.74,91.171992,78,5.1,2.3,0.8,-7.4,0.046,0.105,0.177,0.4629999999999999,0.079,2000-01
Dan Langhi,HOU,23.0,210.82,99.79024,33,2.7,1.2,0.1,-11.3,0.057,0.126,0.222,0.4029999999999999,0.031,2000-01
Damon Stoudamire,POR,27.0,177.8,77.56423199999999,82,13.0,3.7,5.7,6.8,0.032,0.1,0.21,0.519,0.275,2000-01
Damon Jones,VAN,24.0,190.5,83.91452,71,6.5,1.7,3.2,-8.0,0.013,0.085,0.168,0.525,0.276,2000-01
Dalibor Bagaric,CHI,20.0,215.9,125.644984,35,1.3,1.6,0.3,-15.3,0.091,0.158,0.174,0.304,0.065,2000-01
Dale Davis,POR,32.0,210.82,114.305184,81,7.2,7.5,1.3,4.7,0.132,0.1969999999999999,0.134,0.524,0.073,2000-01
Cuttino Mobley,HOU,25.0,193.04,86.18248,79,19.5,5.0,2.5,3.8,0.033,0.118,0.244,0.541,0.114,2000-01
Courtney Alexander,WAS,24.0,195.58,92.98636,65,9.5,2.2,1.0,-10.1,0.036,0.085,0.2319999999999999,0.484,0.083,2000-01
Dan Majerle,MIA,35.0,198.12,100.697424,53,5.0,3.1,1.7,4.4,0.018,0.135,0.1159999999999999,0.48,0.108,2000-01
Cory Alexander,ORL,28.0,185.42,86.18248,26,2.0,1.0,1.4,-6.6,0.0,0.1369999999999999,0.178,0.407,0.273,2000-01
Corie Blount,GSW,32.0,208.28,109.769264,68,4.6,5.9,0.9,-11.9,0.135,0.193,0.131,0.473,0.074,2000-01
Corey Maggette,LAC,21.0,198.12,98.883056,69,10.0,4.2,1.2,-2.4,0.075,0.162,0.242,0.562,0.1119999999999999,2000-01
Corey Benjamin,CHI,23.0,198.12,92.98636,65,4.7,1.5,1.1,-12.5,0.049,0.089,0.217,0.4529999999999999,0.148,2000-01
Clifford Robinson,PHX,34.0,208.28,102.0582,82,16.4,4.1,2.9,2.2,0.043,0.095,0.251,0.501,0.155,2000-01
Clar. Weatherspoon,CLE,30.0,200.66,120.20188,82,11.3,9.7,1.3,-5.1,0.092,0.231,0.151,0.563,0.061,2000-01
Chucky Brown,CLE,33.0,203.2,99.79024,26,3.9,2.1,0.4,-6.4,0.027,0.1639999999999999,0.157,0.4639999999999999,0.054,2000-01
Chucky Atkins,DET,26.0,180.34,72.57472,81,12.0,2.1,4.1,-1.2,0.013,0.067,0.213,0.481,0.2339999999999999,2000-01
Corliss Williamson,DET,27.0,200.66,111.13004,69,11.6,4.7,0.9,2.6,0.068,0.133,0.222,0.5329999999999999,0.066,2000-01
Derek Anderson,SAS,26.0,195.58,88.45044,82,15.5,4.4,3.7,12.7,0.031,0.107,0.218,0.542,0.177,2000-01
Dan McClintock,DEN,24.0,213.36,122.46984,6,3.0,2.8,0.2,-24.2,0.149,0.171,0.158,0.446,0.025,2000-01
Daniel Santiago,PHX,25.0,215.9,116.119552,54,3.1,1.9,0.2,0.4,0.068,0.132,0.156,0.528,0.03,2000-01
Dell Curry,TOR,37.0,195.58,92.98636,71,6.0,1.2,1.1,-3.7,0.018,0.087,0.206,0.53,0.135,2000-01
Dee Brown,ORL,32.0,187.96,92.98636,7,6.9,1.6,1.7,-10.3,0.0,0.083,0.153,0.519,0.152,2000-01
Dean Garrett,MIN,34.0,210.82,113.398,70,2.5,3.1,0.3,-4.1,0.085,0.21,0.109,0.511,0.042,2000-01
DeShawn Stevenson,UTA,20.0,195.58,95.25432,40,2.2,0.7,0.5,-3.0,0.037,0.073,0.2019999999999999,0.413,0.105,2000-01
David Wingate,SEA,37.0,195.58,84.821704,1,6.0,0.0,2.0,70.6,0.0,0.0,0.14,1.0,0.286,2000-01
David Wesley,CHH,30.0,185.42,95.707912,82,17.2,2.7,4.4,2.6,0.023,0.059,0.23,0.509,0.214,2000-01
David Vanterpool,WAS,28.0,195.58,90.7184,22,5.5,1.7,3.0,-1.3,0.043,0.064,0.181,0.462,0.254,2000-01
Dana Barros,DET,34.0,180.34,73.935496,60,8.0,1.6,1.8,-3.6,0.006,0.091,0.2019999999999999,0.534,0.187,2000-01
Othella Harrington,NYK,27.0,205.74,106.59412,74,9.0,5.2,0.8,-2.3,0.093,0.155,0.192,0.5489999999999999,0.052,2000-01
Darvin Ham,MIL,27.0,200.66,104.32616,29,3.8,4.2,0.9,0.3,0.115,0.136,0.115,0.537,0.07,2000-01
Darrick Martin,SAC,30.0,180.34,77.11064,31,3.3,0.5,0.5,1.8,0.012,0.073,0.263,0.563,0.152,2000-01
Darrell Armstrong,ORL,33.0,185.42,81.64656,75,15.8,4.6,7.0,3.8,0.036,0.102,0.208,0.535,0.299,2000-01
Darius Miles,LAC,19.0,205.74,91.625584,81,9.4,5.9,1.2,1.7,0.072,0.173,0.191,0.518,0.08,2000-01
Danny Manning,UTA,35.0,208.28,110.676448,82,7.4,2.6,1.1,3.5,0.065,0.136,0.2319999999999999,0.537,0.135,2000-01
Danny Fortson,GSW,25.0,203.2,117.93392,6,16.7,16.3,0.8,-9.6,0.152,0.371,0.166,0.6779999999999999,0.042,2000-01
Danny Ferry,SAS,34.0,208.28,106.59412,80,5.6,2.8,0.9,12.9,0.04,0.107,0.122,0.5770000000000001,0.066,2000-01
David Benoit,UTA,33.0,203.2,99.79024,49,3.6,1.7,0.4,-2.0,0.059,0.172,0.201,0.542,0.087,2000-01
Otis Thorpe,CHH,38.0,208.28,112.490816,49,2.8,3.0,0.6,-0.7,0.095,0.174,0.126,0.487,0.077,2000-01
Milt Palacio,BOS,23.0,190.5,88.45044,58,5.9,1.8,2.6,-0.8,0.024,0.08,0.155,0.556,0.2339999999999999,2000-01
Pat Garrity,ORL,24.0,205.74,107.954896,76,8.3,2.8,0.7,-1.6,0.034,0.119,0.192,0.507,0.0559999999999999,2000-01
Tony Massenburg,VAN,33.0,205.74,113.398,52,4.5,4.0,0.2,-7.0,0.104,0.184,0.158,0.507,0.018,2000-01
Tony Delk,PHX,27.0,187.96,85.728888,82,12.3,3.2,2.0,2.0,0.038,0.093,0.217,0.49,0.118,2000-01
Tony Battie,BOS,25.0,210.82,108.86208,40,6.5,5.8,0.4,-2.1,0.096,0.216,0.144,0.562,0.034,2000-01
Toni Kukoc,ATL,32.0,210.82,106.59412,65,11.1,4.0,3.1,4.5,0.05,0.1369999999999999,0.216,0.5529999999999999,0.207,2000-01
Tom Hammonds,MIN,34.0,205.74,97.52228,7,1.0,0.6,0.1,22.5,0.071,0.08,0.198,0.322,0.04,2000-01
Tom Gugliotta,PHX,31.0,208.28,108.86208,57,6.4,4.5,1.0,2.1,0.071,0.178,0.179,0.437,0.078,2000-01
Todd MacCulloch,PHI,25.0,213.36,115.66596,63,4.1,2.7,0.2,0.1,0.135,0.182,0.181,0.607,0.03,2000-01
Todd Fuller,MIA,26.0,210.82,115.66596,10,2.8,1.8,0.1,-4.4,0.092,0.2,0.256,0.363,0.027,2000-01
Todd Day,MIN,31.0,198.12,85.275296,31,4.3,1.2,0.9,0.1,0.035,0.094,0.203,0.515,0.131,2000-01
Tim Thomas,MIL,24.0,208.28,104.32616,76,12.6,4.1,1.8,7.0,0.044,0.128,0.214,0.5489999999999999,0.108,2000-01
Tim James,CHH,24.0,200.66,96.161504,30,1.5,1.2,0.3,0.2,0.099,0.11,0.154,0.387,0.065,2000-01
Tim Hardaway,MIA,34.0,182.88,88.45044,77,14.9,2.6,6.3,4.7,0.012,0.081,0.244,0.513,0.344,2000-01
Tim Duncan,SAS,25.0,213.36,117.93392,82,22.2,12.2,3.0,12.3,0.0969999999999999,0.246,0.287,0.536,0.15,2000-01
Theo Ratliff,PHI,28.0,208.28,102.0582,50,12.4,8.3,1.2,5.8,0.0819999999999999,0.172,0.172,0.562,0.054,2000-01
Terry Porter,SAS,38.0,190.5,92.98636,80,7.2,2.5,3.1,13.3,0.017,0.1119999999999999,0.1669999999999999,0.583,0.248,2000-01
Terry Mills,IND,33.0,208.28,104.32616,14,1.8,1.5,0.4,-15.9,0.037,0.168,0.174,0.368,0.0819999999999999,2000-01
Terry Davis,DEN,34.0,208.28,122.46984,19,1.7,2.8,0.4,-8.5,0.102,0.174,0.074,0.476,0.05,2000-01
Terrell Brandon,MIN,31.0,180.34,78.471416,78,16.0,3.8,7.5,2.6,0.024,0.098,0.221,0.507,0.326,2000-01
Terrance Roberson,CHH,24.0,200.66,97.52228,3,0.0,0.3,0.3,-15.6,0.0,0.077,0.134,0.0,0.111,2000-01
Tariq Abdul-Wahad,DEN,26.0,198.12,101.151016,29,3.8,2.0,0.8,-7.9,0.035,0.119,0.17,0.4379999999999999,0.087,2000-01
Stromile Swift,VAN,21.0,205.74,102.0582,80,4.9,3.6,0.4,-5.1,0.099,0.154,0.165,0.487,0.035,2000-01
Steven Smith,POR,32.0,203.2,100.243832,81,13.6,3.4,2.6,5.6,0.042,0.086,0.1969999999999999,0.5870000000000001,0.139,2000-01
Steve Nash,DAL,27.0,190.5,88.45044,70,15.6,3.2,7.3,6.5,0.023,0.078,0.211,0.603,0.335,2000-01
Steve Kerr,SAS,35.0,190.5,81.64656,55,3.3,0.6,1.0,2.4,0.011,0.051,0.135,0.546,0.143,2000-01
Steve Goodrich,CHI,25.0,208.28,99.79024,12,1.6,1.8,0.5,-8.2,0.068,0.128,0.104,0.451,0.075,2000-01
Steve Francis,HOU,24.0,190.5,87.543256,80,19.9,6.9,6.5,2.6,0.071,0.129,0.241,0.563,0.278,2000-01
Stephon Marbury,NJN,24.0,187.96,81.64656,67,23.9,3.1,7.6,-5.7,0.023,0.069,0.293,0.54,0.389,2000-01
Tony Smith,ATL,33.0,190.5,83.91452,6,2.8,0.5,1.7,-14.8,0.033,0.016,0.191,0.356,0.204,2000-01
Tracy McGrady,ORL,22.0,203.2,95.25432,77,26.8,7.5,4.6,4.5,0.067,0.142,0.311,0.521,0.218,2000-01
Tracy Murray,TOR,29.0,200.66,103.418976,51,5.0,1.6,0.5,-5.0,0.04,0.118,0.217,0.482,0.068,2000-01
Trajan Langdon,CLE,25.0,190.5,89.357624,65,6.0,1.4,1.2,-2.4,0.013,0.081,0.161,0.561,0.119,2000-01
P.J. Brown,CHH,31.0,210.82,108.86208,80,8.5,9.3,1.6,5.3,0.104,0.1989999999999999,0.124,0.518,0.071,2000-01
Zydrunas Ilgauskas,CLE,26.0,220.98,117.93392,24,11.7,6.7,0.8,-0.4,0.129,0.171,0.245,0.524,0.057,2000-01
Zendon Hamilton,LAC,26.0,210.82,115.212368,3,3.0,2.7,0.0,-23.7,0.143,0.294,0.306,0.359,0.0,2000-01
Zan Tabak,IND,31.0,213.36,116.573144,55,3.9,3.9,0.6,1.4,0.104,0.203,0.161,0.523,0.07,2000-01
William Avery,MIN,21.0,187.96,89.357624,55,2.8,0.5,1.4,-6.1,0.013,0.057,0.2,0.482,0.286,2000-01
Will Perdue,POR,35.0,213.36,108.86208,13,1.1,1.4,0.2,3.7,0.14,0.293,0.085,0.6509999999999999,0.053,2000-01
Wesley Person,CLE,30.0,198.12,90.7184,44,7.1,3.0,1.5,-1.9,0.0139999999999999,0.144,0.163,0.514,0.109,2000-01
Wang Zhi-zhi,DAL,23.0,215.9,99.79024,5,4.8,1.4,0.0,-38.0,0.0289999999999999,0.176,0.285,0.513,0.0,2000-01
Walter McCarty,BOS,27.0,208.28,104.32616,60,2.2,1.4,0.7,-2.7,0.057,0.141,0.147,0.474,0.136,2000-01
Walt Williams,HOU,31.0,203.2,104.32616,72,8.3,3.4,1.3,2.4,0.023,0.151,0.187,0.527,0.102,2000-01
Wally Szczerbiak,MIN,24.0,200.66,110.676448,82,14.0,5.5,3.2,4.7,0.053,0.125,0.182,0.5660000000000001,0.141,2000-01
Voshon Lenard,DEN,28.0,193.04,92.98636,80,12.2,2.9,2.4,-2.1,0.021,0.087,0.198,0.522,0.134,2000-01
Vonteego Cummings,GSW,25.0,190.5,86.18248,66,7.3,2.1,3.4,-14.9,0.03,0.073,0.183,0.425,0.253,2000-01
Stephen Jackson,NJN,23.0,203.2,98.883056,77,8.2,2.7,1.8,-5.1,0.027,0.1169999999999999,0.206,0.503,0.15,2000-01
Vladimir Stepania,NJN,25.0,213.36,107.047712,29,2.8,3.8,0.6,-1.9,0.125,0.303,0.191,0.3979999999999999,0.107,2000-01
Vitaly Potapenko,BOS,26.0,208.28,129.27372,82,7.5,6.0,0.8,-2.2,0.121,0.192,0.166,0.517,0.059,2000-01
Vinny Del Negro,PHX,34.0,193.04,90.7184,65,3.9,1.3,1.9,-2.1,0.0139999999999999,0.091,0.1369999999999999,0.501,0.213,2000-01
Vince Carter,TOR,24.0,198.12,102.0582,75,27.6,5.5,3.9,5.1,0.065,0.093,0.305,0.551,0.187,2000-01
Vin Baker,SEA,29.0,210.82,113.398,76,12.2,5.7,1.2,-0.8,0.098,0.139,0.238,0.481,0.072,2000-01
Vernon Maxwell,DAL,35.0,193.04,86.18248,43,4.7,1.5,1.1,0.1,0.0069999999999999,0.1,0.187,0.424,0.12,2000-01
Tyus Edney,IND,28.0,177.8,75.296272,24,4.4,1.0,2.3,-8.1,0.021,0.0819999999999999,0.225,0.49,0.3779999999999999,2000-01
Tyronn Lue,LAL,24.0,182.88,80.73937600000001,38,3.4,0.8,1.2,-5.2,0.012,0.066,0.148,0.51,0.157,2000-01
Tyrone Nesby,WAS,25.0,198.12,111.13004,62,8.3,2.8,1.2,-6.5,0.037,0.093,0.184,0.444,0.0819999999999999,2000-01
Tyrone Hill,PHI,33.0,205.74,113.398,76,9.6,9.0,0.6,3.8,0.1159999999999999,0.21,0.16,0.515,0.033,2000-01
Tyrone Corbin,TOR,38.0,198.12,95.25432,15,1.3,0.9,0.3,-19.0,0.027,0.104,0.16,0.252,0.059,2000-01
Troy Hudson,ORL,25.0,185.42,77.11064,75,4.8,1.4,2.2,-5.1,0.0409999999999999,0.075,0.22,0.427,0.2689999999999999,2000-01
Travis Knight,NYK,26.0,213.36,106.59412,45,0.6,1.2,0.1,-1.1,0.088,0.15,0.135,0.238,0.038,2000-01
Travis Best,IND,28.0,180.34,83.46092800000001,77,11.9,2.9,6.1,2.1,0.018,0.083,0.193,0.517,0.34,2000-01
Vlade Divac,SAC,33.0,215.9,117.93392,81,12.0,8.3,2.9,5.4,0.096,0.205,0.2,0.536,0.143,2000-01
Stacey Augmon,POR,32.0,203.2,92.98636,66,4.7,2.4,1.5,2.8,0.062,0.093,0.139,0.511,0.131,2000-01
Ruben Wolkowyski,SEA,27.0,208.28,122.46984,34,2.2,1.4,0.1,0.9,0.043,0.113,0.153,0.3989999999999999,0.015,2000-01
Slava Medvedenko,LAL,22.0,208.28,113.398,7,4.6,1.3,0.3,3.3,0.026,0.16,0.337,0.528,0.087,2000-01
Robert Traylor,CLE,24.0,203.2,131.088088,70,5.7,4.3,0.9,-3.7,0.12,0.175,0.181,0.521,0.088,2000-01
